entrez_id,symbol,name,CRISPR_depCL_frac,CRISPR_strong_depCL_count,RNAi_depCL_frac,RNAi_strong_depCL_count,CRISPR_min_gene_effect,CRISPR_min_gene_effect_zscore,RNAi_min_gene_effect,RNAi_min_gene_effect_zscore,CRISPR_Mean,CRISPR_Variance,CRISPR_Skewness,RNAi_Mean,RNAi_Variance,RNAi_Skewness,CRISPR_PanDependency,RNAi_PanDependency,CRISPR_bimodal_pval,RNAi_bimodal_pval,CRISPR_LRT,RNAi_LRT,CRISPR_Context,RNAi_Context,CRISPR_ensemble_pearson,CRISPR_top_model,CRISPR_good_models,CRISPR_moderate_models,RNAi_ensemble_pearson,RNAi_top_model,RNAi_good_models,RNAi_moderate_models,BiomarkerID_CRISPR_Genetic_Driver,BiomarkerID_CRISPR_Genetic_Driver_Feature,BiomarkerID_RNAi_Genetic_Driver,BiomarkerID_RNAi_Genetic_Driver_Feature,BiomarkerID_CRISPR_Expression_Addiction,BiomarkerID_CRISPR_Expression_Addiction_Tissue,BiomarkerID_RNAi_Expression_Addiction,BiomarkerID_RNAi_Expression_Addiction_Tissue,BiomarkerID_CRISPR_Synthetic_Lethal,BiomarkerID_CRISPR_Synthetic_Lethal_Oncogene,BiomarkerID_CRISPR_Synthetic_Lethal_TSG,BiomarkerID_RNAi_Synthetic_Lethal,BiomarkerID_RNAi_Synthetic_Lethal_Oncogene,BiomarkerID_RNAi_Synthetic_Lethal_TSG,BiomarkerID_CRISPR_Paralog_Mutation_Driven,BiomarkerID_CRISPR_Paralog_Expression_Driven,BiomarkerID_CRISPR_Paralog,BiomarkerID_RNAi_Paralog_Mutation_Driven,BiomarkerID_RNAi_Paralog_Expression_Driven,BiomarkerID_RNAi_Paralog,BiomarkerID_CYCLOPS,BiomarkerID_Cell_Line_Essential,canSAR_drug_target,canSAR_bioactive_compounds,canSAR_available_structure,canSAR_druggable_structure,canSAR_druggable_by_ligand_based_assessment,canSAR_enzyme,canSAR_cell_membrane,canSAR_cytoplasm,canSAR_extracellular,canSAR_nuclear_membrane,canSAR_nucleus,canSAR_organelle,canSAR_organelle_membrane,canSAR_ligand_druggability_score,canSAR_ligand_druggability_percentile,canSAR_network_druggability_overall,canSAR_network_druggability_cancer,canSAR_network_druggability_other,canSAR_network_druggability_cancer_associated,Broad_isMetabolic,Broad_isTF,Broad_isCellSurface,Broad_RepHub_Compound,Broad_inRepHub,Broad_Cancer Use Conditions,Broad_Integrity_DevPhase,Broad_established_target,Broad_targetID_blacklist,Broad_IUPHAR_druggable
219541,MED19,mediator complex subunit 19,0.5757026291931097,175,0.16901408450704225,21,-1.3498729188346534,-2.8979499225368417,-1.37230465436493,-3.9146425046759523,-0.4569451397767943,0.09494036899392312,0.13977775063257156,-0.32338002689719647,0.07179667796092859,-0.27181240094229436,FALSE,FALSE,0.9565379151981052,0.99186953334125,3.90816720483053,24.0302588830602,haematopoietic_and_lymphoid_tissue_primary_tissue; Leukemia_histology_I; blood_disease; AML_disease_subtype_I; Myeloma_histology_I; plasma_cell_disease; multiple_myeloma_disease_subtype_I,Leukemia_histology_I; blood_disease; haematopoietic_and_lymphoid_tissue_primary_tissue; AML_disease_subtype_I; Myeloma_histology_I; plasma_cell_disease; multiple_myeloma_disease_subtype_I,0.4290539447347369,Core_omics: [AXL_(558)_RNAseq],NA,NA,0.5302609000858635,Core_omics: [RILPL1_(353116)_RNAseq],NA,DNA_based: [Haematopoietic_and_Lymphoid_Lin] | Related: [Haematopoietic_and_Lymphoid_Lin],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,40.19,60.46,22.41,81.09,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
9477,MED20,mediator complex subunit 20,0.9954669084315503,1038,0.18361581920903955,21,-2.0757294816413236,-2.8958004784511666,-1.61172546890424,-4.703610564834687,-1.2703311873099403,0.07735424292416603,0.1423980720339664,-0.33007443105089573,0.07424665164565056,-0.6830773384222458,TRUE,FALSE,1,0.2069910865184128,11.6413746077765,47.0743356878751,NA,Colon_primary_tissue,0.24231873236578844,Core_omics: [cell_line_NNMD_crispr_confounders],NA,NA,0.3432692504022369,Related: [MED20_(9477)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.2,82,55.53,65.59,34.02,86.42,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
9412,MED21,mediator complex subunit 21,0.9927470534904805,891,0.04647887323943662,6,-2.0151618841983647,-4.441427955461697,-1.76981473259592,-7.435278862940549,-0.992639251161464,0.05300302003405184,-0.16711234735790156,-0.28448597246928087,0.039907144861755776,-1.5773035505839543,TRUE,FALSE,0.8793561941174098,0.990907669947532,7.34746381431012,103.458646666232,NA,CML_disease_subtype_I; blast_crisis_disease_subtype_II,0.28916040570569784,Core_omics: [MGLL_(11343)_RNAseq],NA,NA,0.09510297790314955,Core_omics: [ADGRG1_(9289)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,75.42,92.26,38.91,97.16,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
6837,MED22,mediator complex subunit 22,0.9900271985494107,1028,0.010050251256281407,0,-2.1364809599258163,-3.3390874183062045,-0.639019747255545,-3.1669741639181677,-1.2334884992415565,0.0731328789594944,0.7236063255642742,-0.11152116886613823,0.027743007944500273,-0.5138993885717025,TRUE,FALSE,0.7380013904548764,0.9861271399854138,103.796620434535,27.6433068234781,NA,engineered_breast_disease; Adenocarcinoma_histology_II,0.13474160674713662,Core_omics: [DHRS4L2_(317749)_RNAseq],NA,NA,0.22338801673944148,Related: [MED22_(6837)_CN],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,RAB35 (new),NA,TRUE,RAB35 (new),NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,39.91,65.33,43.86,74.16,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
9439,MED23,mediator complex subunit 23,0.21396192203082504,48,0.015536723163841809,1,-1.3780339756126958,-4.162115162223338,-1.09608352267257,-5.375120785444696,-0.20239751927868055,0.0797843855718653,-0.635149165811698,-0.15668306209334004,0.0305439416872214,-0.6670764771729164,FALSE,FALSE,0.9954145750438578,0.8342555006947499,87.5971410009064,57.4846782251441,haematopoietic_and_lymphoid_tissue_primary_tissue; Myeloma_histology_I; plasma_cell_disease; multiple_myeloma_disease_subtype_I; Leukemia_histology_I; blood_disease,Lymphoma_histology_I; lymphocyte_disease; haematopoietic_and_lymphoid_tissue_primary_tissue; Colon_primary_tissue; ATL_histology_II; ATL_disease_subtype_I,0.4382502274409059,Core_omics: [TMEM132A_(54972)_RNAseq],NA,NA,0.39974494121838083,Core_omics: [LOXL2_(4017)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.35,83,44.87,83.03,37.24,92.03,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
9862,MED24,mediator complex subunit 24,0.4197642792384406,115,0.04507042253521127,5,-1.4332194767126092,-3.6374627222230522,-1.09344260994427,-4.152759858487398,-0.3705320588368402,0.08535205357432372,-0.348964499919551,-0.18862833590303515,0.047472844056583606,-0.644784787273366,FALSE,FALSE,0.9423821365594792,0.9909586750760428,23.2975076227522,41.3973984692972,Leukemia_histology_I; blood_disease; haematopoietic_and_lymphoid_tissue_primary_tissue; AML_disease_subtype_I; b_cell_disease_subtype_II,haematopoietic_and_lymphoid_tissue_primary_tissue; AML_disease_subtype_I; Leukemia_histology_I; blood_disease; Myeloma_histology_I; plasma_cell_disease; multiple_myeloma_disease_subtype_I,0.5085000386641007,Core_omics: [FERMT2_(10979)_RNAseq],NA,Related: [Haematopoietic_and_Lymphoid_Lin],0.35199004059152184,Core_omics: [TMEM132A_(54972)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,51.64,88.96,27.64,94.42,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
81857,MED25,mediator complex subunit 25,0.20670897552130554,29,0.0014124293785310734,0,-1.538956239230946,-5.946714374442564,-0.631632203670705,-3.28068970177858,-0.2573546825526534,0.04644638240765229,-0.6320203834592508,-0.139059757562152,0.0225429069219857,0.25388649264174806,FALSE,FALSE,0.9965764770899141,0.9900934569170656,77.5140507084885,28.9755649914081,pancreas_disease; exocrine_adenocarcinoma_disease_subtype_II; exocrine_disease_subtype_I; AML_disease_subtype_I,ATL_histology_II; ATL_disease_subtype_I; Synovial_histology_II; synovial_sarcoma_disease_subtype_I; endometrial_stromal_sarcoma_disease_subtype_I,0.2870798183365229,Core_omics: [PHACTR3_(116154)_RNAseq],NA,NA,0.23027858565794804,Core_omics: [ITGA5_(3678)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,68.45,91.45,28.63,95.19,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
9441,MED26,mediator complex subunit 26,0.8948322756119673,425,0.09985935302390998,8,-1.5577059851562165,-3.2072978453349896,-1.29751730183845,-3.893938456756326,-0.7167117459672079,0.06875550191503961,-0.2605001804342409,-0.25803458017617914,0.07126173357893933,-0.2543552401201342,TRUE,FALSE,0.9930204722803849,0.8557654335050353,15.4999852443621,7.84639702654049,NA,NSCLC_disease_subtype_I; skin_disease; melanoma_disease_subtype_I,0.24692091906168992,Core_omics: [AHR_(196)_RNAseq],NA,NA,0.19651796611119732,Core_omics: [C2CD4D_(100191040)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,45.24,54.05,34.96,85.94,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
9442,MED27,mediator complex subunit 27,0.956482320942883,621,0.009859154929577466,0,-1.9342160058586435,-4.8226461988246445,-0.747404474902873,-3.6862945344903064,-0.8100388797737278,0.054337378779051766,-0.17619258443727004,-0.11750767406284773,0.029198378938630417,-0.501650778904379,TRUE,FALSE,0.9939539768133496,0.9867419317859466,6.35431421215776,41.3013236609369,NA,M2_disease_subtype_II; M5_disease_subtype_II; exocrine_adenosquamous_disease_subtype_II; engineered_kidney_disease; AML_disease_subtype_I,0.3825473114967371,Related: [cell_line_NNMD_crispr_confounders],NA,NA,0.16310149957886494,Core_omics: [RABL6_(55684)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,44.38,63.35,36.28,85.46,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
80306,MED28,mediator complex subunit 28,0.99909338168631,1094,0.7754237288135594,317,-2.3805675513983484,-3.737045097774742,-2.29716088625693,-3.9774659097424534,-1.4898191285837346,0.056813748759170786,0.04327827209967856,-0.8767858070289305,0.1275243608983734,-0.38965031594934324,TRUE,TRUE,0.996070773325503,0.9917781365000431,26.6820830252727,23.1172319669745,NA,skin_disease; melanoma_disease_subtype_I; Melanoma_histology_II; skin_primary_tissue,0.2628577860944178,Related: [MED30_(90390)_RNAseq],NA,NA,0.4025602520688794,Related: [MED28_(80306)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.95,69,61.69,89.24,38.73,94.79,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
55588,MED29,mediator complex subunit 29,0.9365367180417045,457,0.005625879043600563,0,-1.5457835172330368,-3.766583539939649,-0.882377575987717,-4.431009598546495,-0.7373282762115501,0.046069845226989245,-0.21967486278207277,-0.12420632301603407,0.029277180181887377,-0.3680430378107036,TRUE,FALSE,0.9906177702616612,0.9984322866680402,12.8308799375664,35.6788396736491,Myeloma_histology_I; plasma_cell_disease; multiple_myeloma_disease_subtype_I,biliary_tract_primary_tissue; bile_duct_disease; cholangiocarcinoma_disease_subtype_I; intrahepatic_disease_subtype_II; med_group_3_disease_subtype_II,0.20836035195855393,Core_omics: [INPP5D_(3635)_RNAseq],NA,NA,0.1844184278027315,Core_omics: [SSMD_rnai_confounders],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.6,86,44.31,50.96,34.9,81.45,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
90390,MED30,mediator complex subunit 30,0.9981867633726201,1092,0.3064971751412429,45,-2.862564756046259,-4.405103870896422,-1.82755504958541,-5.680893697742039,-1.8196642235829628,0.05604972312498449,1.8084550165331665,-0.4874305796285969,0.05564894675566818,-0.8948441003963364,TRUE,TRUE,1,0.9946304935554451,448.506312351144,97.6169411073176,NA,exocrine_adenocarcinoma_disease_subtype_II; exocrine_disease_subtype_I; pancreas_disease; Melanoma_histology_II; melanoma_disease_subtype_I,0.09402011663025422,Core_omics: [C6orf58_(352999)_RNAseq],NA,NA,0.48207269236150374,Related: [MED30_(90390)_RNAseq],NA,Core_omics: [MED30_(90390)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,34.33,59.43,24.47,80.16,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
51003,MED31,mediator complex subunit 31,0.9954669084315503,1043,0,0,-1.97785647656076,-3.7201545557547906,-1.00900909752812,-6.577719576514782,-1.1623971270586528,0.04804881333544935,0.26541857660166096,0.0050826231577528694,0.02376860891852178,-0.7906443058450179,TRUE,FALSE,0.9926114837966188,0.9549161576169161,51.2196015036419,97.8054491420515,NA,Oligodendroglioma_histology_II; oligodendroglioma_disease_subtype_II,0.29580449421034133,Core_omics: [C1QBP_(708)_RNAseq],NA,NA,0.12416816676228166,Core_omics: [CCL5_(6352)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,36.43,69.99,26.29,77.8,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
84935,MEDAG,mesenteric estrogen dependent adipogenesis,0,0,0,0,-0.3196190514411559,-3.6861625860716547,-0.591670104333268,-4.180633201551713,0.010680796906431082,0.008029116787685635,0.2198960332064622,0.023368764535904037,0.02164317620834564,-0.18736091850795378,FALSE,FALSE,0.9925542631804454,0.8426437673100036,58.2850879947232,12.6861583036951,M5_disease_subtype_II; small_intestine_primary_tissue,ERneg_HER2pos_disease_subtype_II; breast_primary_tissue; ERpos_HER2pos_disease_subtype_II; breast_disease; engineered_breast_disease,0.14265958686936656,Core_omics: [TNFSF13_(8741)_RNAseq],NA,NA,0.10986522385116806,Core_omics: [NNMT_(4837)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.95,59,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
4205,MEF2A,myocyte enhancer factor 2A,0,0,0,0,-0.4164562710606141,-4.125851427583385,-0.609626488362817,-3.0913582107361512,0.007957235745922605,0.01058159715047037,-0.39206392110149363,-0.002824067347961716,0.03852972826640233,0.23448701340928838,FALSE,FALSE,0.9977305495363693,0.9795419439888604,70.5871339936264,22.1843230949486,Leukemia_histology_I; blood_disease; haematopoietic_and_lymphoid_tissue_primary_tissue; Myeloma_histology_I; plasma_cell_disease; multiple_myeloma_disease_subtype_I,ATL_histology_II; ATL_disease_subtype_I; merkel_cell_carcinoma_disease_subtype_I; Ewing_sarcoma_disease_subtype_I; haematopoietic_and_lymphoid_tissue_primary_tissue,0.2603948918361421,Core_omics: [CCN1_(3491)_RNAseq],NA,NA,0.3111820593520701,Core_omics: [TP53_(7157)_MutHot],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,77.31,96.58,55.5,97.92,FALSE,TRUE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
100271849,MEF2B,myocyte enhancer factor 2B,0.030825022665457842,18,0.004225352112676056,1,-2.235397983374236,-10.284296475682636,-1.68095213492562,-10.018119225261366,-0.17065811569928738,0.040307096133222683,-4.988337322393038,0.10688834151526644,0.03184821812461495,-1.7099386621726806,FALSE,FALSE,0.9826197989952483,0.9907901178883769,960.187193188458,192.774184389164,non_hodgkin_lymphoma_disease_subtype_I; Lymphoma_histology_I; lymphocyte_disease; b_cell_burkitt_disease_subtype_II; DLBCL_disease_subtype_II,non_hodgkin_lymphoma_disease_subtype_I; Lymphoma_histology_I; lymphocyte_disease; DLBCL_disease_subtype_II,0.7185750918511378,Related: [MEF2B_(4207)_RNAseq],Core_omics: [MEF2B_(4207)_RNAseq],DNA_based: [non_hodgkin_lymphoma_Lin; KIR2DS4_(3809)_CN],0.2882090815281914,Related: [MEF2B_(4207)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,BCL2 (new),NA,TRUE,BCL2 (new),NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,64.08,66.62,36.09,62.69,FALSE,TRUE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
4208,MEF2C,myocyte enhancer factor 2C,0.03535811423390753,18,0.008450704225352112,2,-1.5853361136322992,-8.447169088527982,-1.05841039759839,-6.1752187124288485,-0.05247088825874494,0.032929532765187626,-4.340337596676236,0.05897964935611877,0.03274197777140709,-1.0720523803125548,FALSE,FALSE,0.9919334181756955,0.9919475551146631,1342.37103436995,128.564412583506,Myeloma_histology_I; plasma_cell_disease; multiple_myeloma_disease_subtype_I; haematopoietic_and_lymphoid_tissue_primary_tissue; Leukemia_histology_I; blood_disease,b_cell_disease_subtype_II; ALL_disease_subtype_I; Leukemia_histology_I; blood_disease; Myeloma_histology_I; plasma_cell_disease; multiple_myeloma_disease_subtype_I,0.6373146870936147,Core_omics: [MEF2C_(4208)_RNAseq],Related: [MEF2C_(4208)_RNAseq],DNA_based: [plasma_cell_Lin; multiple_myeloma_Lin],0.2393720635636354,Core_omics: [MEF2C_(4208)_RNAseq],NA,NA,NA,NA,NA,NA,TRUE,Essential Tissue,TRUE,Essential Tissue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,80.38,93.87,62.06,96.5,FALSE,TRUE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
4209,MEF2D,myocyte enhancer factor 2D,0.019038984587488667,6,0.007042253521126761,0,-1.0264773371307252,-7.276845344361048,-1.01979164469076,-4.988725463399029,-0.08918956916713727,0.016590505117141146,-1.7312650500765452,0.0645203914873001,0.04724211665375436,-0.23484362257504604,FALSE,FALSE,0.9837208925667881,0.9911922482894241,285.64344722032,23.5676340544055,M4_disease_subtype_II; haematopoietic_and_lymphoid_tissue_primary_tissue; AML_disease_subtype_I; Leukemia_histology_I; blood_disease,AML_disease_subtype_I; Leukemia_histology_I; blood_disease; haematopoietic_and_lymphoid_tissue_primary_tissue; M4_disease_subtype_II,0.3961109260741693,Related: [MEF2D_(4209)_RNAseq],NA,NA,0.2677311097655252,Core_omics: [RPL18A_(6142)_RNAseq],NA,NA,NA,NA,NA,NA,TRUE,Essential Tissue,TRUE,Essential Tissue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.05,80,76.44,90.39,80.08,92.45,FALSE,TRUE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
4210,MEFV,"MEFV innate immuity regulator, pyrin",0,0,0,0,-0.4209366543636768,-5.158028359971575,-0.466414530722141,-3.780720788498775,0.002326803294173129,0.006733705204802801,-0.1336550899033228,0.029524830712128025,0.017207110450718932,0.5907780694238183,FALSE,FALSE,0.991996581568758,0.9905451939528888,91.6371217652049,36.6986812043849,pericardial_effusion_primary_tissue; uterus_disease; Choriocarcinoma_histology_II; choriocarcinoma_disease_subtype_I; endometrial_adenocarcinoma_disease_subtype_I,spleen_primary_tissue,0.16910779774297705,Related: [cell_line_NNMD_crispr_confounders],NA,NA,0.2328009770943323,Core_omics: [PLEKHG3_(26030)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.65,72,10.42,13.77,12.4,13.51,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
1953,MEGF6,multiple EGF like domains 6,0,0,0.05850091407678245,0,-0.4594432222225697,-4.928667139802144,-1.04270635240286,-3.7965293530283,-0.022671862699771905,0.007853248272938863,-0.25459526654298364,-0.32881214301398004,0.035358529452060146,-0.10537943609882816,FALSE,FALSE,0.9962802530711595,0.8170694879517746,47.0178937760438,14.2680956311921,extrahepatic_disease_subtype_II; cholangiocarcinoma_disease_subtype_I; Myeloma_histology_I; plasma_cell_disease; multiple_myeloma_disease_subtype_I,breast_ductal_carcinoma_disease_subtype_I; ERpos_HER2pos_disease_subtype_II; breast_disease,0.05378309680963339,Related: [cell_line_NNMD_crispr_confounders],NA,NA,0.17683004181957376,Core_omics: [RPS18_(6222)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,-1.85,60,72.21,56.41,94.75,60.37,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
1954,MEGF8,multiple EGF like domains 8,0.001813236627379873,0,0.002824858757062147,0,-0.4575539626632564,-3.9375960204600142,-0.875702527582823,-5.182988811692426,0.0026872049195663613,0.013661821624705852,-0.007788266870228321,-0.0883274479654373,0.023078245441917843,-0.46952188698572694,FALSE,FALSE,0.9994009507822984,0.9927151073084292,64.375386056641,65.1609495132222,signet_ring_cell_disease_subtype_II; Rhabdoid_histology_I; med_group_3_disease_subtype_II; PNET_disease_subtype_I; ATRT_disease_subtype_I,uvea_primary_tissue; eye_disease; uveal_melanoma_disease_subtype_I; endometrial_adenosquamous_disease_subtype_I; Somatostatinoma_histology_II; endocrine_disease_subtype_I; somatostatinoma_disease_subtype_II,0.14714620795144787,DNA_based: [C4A_(720)_CN],NA,NA,7.661457157545435e-4,Core_omics: [DIPK2A_(205428)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.05,80,20.64,21.9,15.9,33.19,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
1955,MEGF9,multiple EGF like domains 9,0,0,0,0,-0.36937794235494936,-4.099068063334415,-0.704533348983539,-3.7738637666203507,0.05096105722493678,0.010515480278430071,-0.12230190494300115,-0.13079864771598979,0.023112653018853967,0.04572399833097447,FALSE,FALSE,0.8828439697380654,0.9817484514642224,145.448502059573,12.7588726127833,Synovial_histology_II; synovial_sarcoma_disease_subtype_I; t_cell_disease_subtype_II; soft_tissue_disease; soft_tissue_primary_tissue,large_intestine_primary_tissue; Adenocarcinoma_histology_II; colorectal_adenocarcinoma_disease_subtype_I; colorectal_disease,0.13995443238515085,Core_omics: [MPZL3_(196264)_RNAseq],NA,NA,0.16922272380935643,Core_omics: [KCNJ14_(3770)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
